Annual Income,Maximum Open Credit,Current Loan Amount,Credit Score,Number of Open Accounts,Years of Credit History,Number of Credit Problems,Current Credit Balance,Monthly Debt,Years_in_curent_job_new,Is_Term,Is_Home_Ownership,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_small business,Credit Default
-0.7726801946467646,-0.21123645525881887,0.23559854473277447,-0.26963734614749935,0.5844983299311308,-0.4711322644818001,-0.36506559973848624,-0.1381066821627517,0.2943614653980202,-0.9239031094701204,0,1,0,1,0,1
-0.31661721313876207,0.024259857697573675,-1.2416466987053,-0.022182803076118106,3.2329130138290565,0.5229774531861278,-0.36506559973848624,-0.06051667040051245,-0.07491668758728973,-0.6629135305237588,0,0,0,1,0,1
0.588092883606523,-0.0007669900633780755,1.3134888240484826,-0.2308916767953066,1.3993951557480886,-0.6131479384343612,-0.36506559973848624,0.3925898697826721,1.2359201347604285,-1.445882267362844,0,0,0,1,0,0
-0.3944530509361727,-0.914111408891758,-0.3441370885843223,-0.005737363449245043,-0.637846908794306,-0.3575197253197511,-0.36506559973848624,-0.7359323428978478,-0.543641681953294,-1.1848926884164823,0,0,0,1,0,1
-1.0622123077181418,-0.7391945234578137,-1.2075655584427014,-0.4299708186260813,-0.026674289431587547,-1.550451386523276,-0.36506559973848624,-0.6553535017148752,-0.46985313185632016,-1.1848926884164823,0,1,0,1,0,0
-1.095013121856793,0.6169534364406909,-0.46359920392987725,0.8526969612025744,-0.43412270234006645,-0.21550405136718997,-0.36506559973848624,-0.06386415935173387,-0.6097159745401296,-1.445882267362844,0,0,0,1,0,0
-1.3603774796427277,-0.9904116721918438,-1.1462907557406075,-0.14938724178856286,0.9919467428396097,-0.8261714493632029,-0.36506559973848624,-0.7372474278429705,-1.2880675316816275,-1.445882267362844,0,0,0,0,1,1
0.7120375954811385,-0.2819350414427349,0.3783355851357139,-0.7907211317028907,-0.8415711152485453,0.011721026956907512,-0.36506559973848624,0.2170858061972064,0.3772058830068954,-1.445882267362844,1,0,0,1,0,1
0.748710059969,-0.11826668505658294,0.7968092376980754,-0.9510546041814727,1.195670949293849,0.5513805879766399,-0.36506559973848624,0.06483483550504665,1.4451274444103712,1.1640135221007732,0,1,0,1,0,0
-0.43418733554437944,-0.0927429143256484,-0.32501840014432787,-0.4299708186260813,-0.637846908794306,1.715909114387641,-0.36506559973848624,-0.0074948364767018095,-0.714277704052546,1.1640135221007732,0,0,0,1,0,1
0.32609702936065776,-0.29476468903138164,-0.37085575255325853,-0.053749214676232435,0.3807741234768914,0.4661711836051035,-0.36506559973848624,-0.2906565357969848,0.6407483977282463,-0.4019239515773971,0,0,0,1,0,0
1.9599835263647878,-0.9203003586088164,0.8977464126918346,0.6121967524847015,2.2142919815837128,0.12533356611895652,-0.36506559973848624,-0.6151836343002182,-0.06359685319741307,-1.1848926884164823,0,0,0,1,0,1
-0.007215789800286682,0.32187154190181577,-0.06151299860179661,-0.05516762089465685,0.7882225363853703,-0.21550405136718997,-0.36506559973848624,0.7637427072493466,-0.008926245625564266,-0.6629135305237588,0,0,0,1,0,0
-0.6590075784932427,-0.4485397608333307,-0.35743704575997054,-0.10930387366891736,0.1770499170226519,0.40936491402407876,-0.36506559973848624,-0.6771121798978144,-0.9160223080676813,1.1640135221007732,1,0,0,1,0,0
-0.8719723952175055,-0.47175961597616317,-0.2986559850283108,0.0911129669293101,-0.026674289431587547,-0.2297056187624463,-0.36506559973848624,-0.1424105965286078,-0.32588160854211096,0.12005520631532639,0,0,0,1,0,1
1.0698887063295752,0.3047954616605888,2.0737238761779473,0.41177991188647406,0.5844983299311308,0.8354119358817621,-0.36506559973848624,0.06495438868187597,1.6926544897356743,1.1640135221007732,0,1,0,1,0,1
0.760180725910449,0.20789548251394346,0.8098716956384443,1.133280538040093,-1.2490195281570242,0.18213983569998127,-0.36506559973848624,0.026159382800756355,-0.8639510698742486,1.1640135221007732,0,1,0,1,0,0
-1.2873451683970651,-0.033247682374071774,-1.131565803153283,0.17127970316860108,-0.43412270234006645,-0.9681871233157641,-0.36506559973848624,-0.39090187456838327,-1.1124004720757639,-0.6629135305237588,0,0,0,1,0,1
0.1951297513246568,4.413309402662897,-0.9568851156052602,0.4810799355413222,-1.045295321702785,3.420097201805364,-0.36506559973848624,4.031489689525596,-1.1371364064832723,-1.7068718463092056,0,1,0,1,0,1
-0.6300543671861049,0.8061907383732304,0.6516972049423417,1.0130304336811564,0.9919467428396097,-0.9823886907110201,-0.36506559973848624,0.00960126780989328,-0.4749680199880422,0.6420343642080498,0,1,0,1,0,1
-0.3139737945772848,0.3013621756861622,-0.9623475980166872,-2.71472280144988,2.8254646009177202,-0.4711322644818001,-0.36506559973848624,0.35660436355704184,1.1107311514709035,-0.9239031094701204,0,0,0,1,0,1
-0.053285220943422376,-0.4587040943102515,-0.37109325178853797,-0.009141773688450755,0.3807741234768914,2.085149866664201,2.7392337177656487,-0.43938068777267913,-0.0930284226110924,-1.445882267362844,1,1,0,1,0,1
-0.2829524967482086,0.7472376042070895,1.3001888668728343,0.33161317564718307,1.603119362202328,-0.8971792863394835,-0.36506559973848624,0.804390787371321,0.9213964399720774,-0.14093437263103534,0,0,0,1,0,1
0.9791814695766484,3.2981239083905955,2.7230467854319182,-0.06922050554927187,1.195670949293849,1.7017075469923852,-0.36506559973848624,3.497983637924682,1.5730834983285327,0.12005520631532639,1,0,0,1,0,0
-0.10607742235834733,-0.7519338214155544,0.07053657621356832,-0.2217866076633367,0.1770499170226519,0.08272886393318807,2.7392337177656487,-0.5095584025714995,0.0605020719656793,1.1640135221007732,1,1,0,1,0,1
-0.5255679027928211,-0.19605771726661708,0.36954811343037486,-1.3118049172582822,0.9919467428396097,-0.44272912969128797,-0.36506559973848624,-0.2141425026262096,0.4291932705752179,-0.9239031094701204,1,1,0,1,0,1
0.1876333770635686,-0.5102937335575564,0.6980095558218312,0.572113384365056,-0.8415711152485453,0.5371790205813841,-0.36506559973848624,-0.01197808060780192,-0.7065634465424078,0.6420343642080498,0,1,0,1,0,1
0.4381844639481772,-0.03523537425400296,0.2833358910239406,-1.1514714447797,-0.026674289431587547,-0.07348837741462885,-0.36506559973848624,0.4160820690296367,0.18644571088119602,-0.4019239515773971,0,1,0,1,0,0
-0.5664005878422562,-0.7522500451237253,-0.3772682319058032,0.732446856843638,-1.045295321702785,1.076838581601116,-0.36506559973848624,-0.6179333573672929,-0.07357507758552657,-1.445882267362844,0,1,0,1,0,0
0.4460990603198953,0.9444708484748068,2.5630910504712197,0.04912503760440688,-0.637846908794306,1.0058307446248353,-0.36506559973848624,0.5612794022888656,0.42961252370076886,1.1640135221007732,0,1,0,1,0,0
0.4883475858640323,1.5586224645580902,2.588384719028479,0.33161317564718307,0.7882225363853703,-0.4143259949007756,-0.36506559973848624,0.7707365680938627,0.6056149858070735,-0.6629135305237588,1,1,0,1,0,0
-0.10415920267132356,0.01752881019507943,0.8279216375196812,-0.26963734614749935,-0.637846908794306,-0.18710091657667785,-0.36506559973848624,0.15946117496546633,-0.5764272763713812,1.1640135221007732,1,0,0,1,0,1
-0.9262716901772373,-0.1887393971632341,0.38486681410589835,-2.31388912024957,2.418016188020864,-0.3575197253197511,-0.36506559973848624,-0.16925028472679382,-0.4026049305179417,-0.14093437263103534,1,1,0,1,0,0
-0.13811429765942868,1.2289818361976843,1.7547624031976699,-4.358140894348565,-0.43412270234006645,-0.03088367522886042,-0.36506559973848624,1.2843967923411062,-0.32445614791523764,0.9030239431544116,1,0,0,1,0,1
0.18604624089556934,0.011113986400756058,0.8324341229899904,-1.1113880766600546,2.8254646009318716,1.5028856034587992,-0.36506559973848624,-0.0300306103090317,0.26065351410372084,1.1640135221007732,0,0,0,1,0,0
0.5115691755579963,0.6029944184657197,0.570234967241496,-0.0793624589897273,0.1770499170226519,0.13953513351421282,-0.36506559973848624,0.8804863844231935,0.7113506240710327,1.1640135221007732,0,1,0,1,0,0
-0.4098272001173607,-0.5951320369782557,-1.0484410708054819,0.9328636974418655,0.5844983299311308,-0.9823886907110201,-0.36506559973848624,-0.4666388120897678,-0.6987653384071595,-0.9239031094701204,0,1,0,1,0,0
0.2444576613814811,-0.9198937852697396,1.0511709186823486,0.1311963350489556,-0.637846908794306,0.2247445378857492,-0.36506559973848624,-0.5988646256630138,-0.5196604031717775,1.1640135221007732,1,1,0,1,0,1
-0.5331883213335528,-0.8658647059879737,-0.6261674304786493,0.032884798160300745,-1.045295321702785,-0.4143259949007756,-0.36506559973848624,-0.43202816739767497,-0.90277390930027,-0.4019239515773971,0,0,0,1,0,1
-0.2938941173003246,-0.28044427253278653,0.08644902497729036,-0.6303876592243087,-0.026674289431587547,0.2531476726762618,-0.36506559973848624,-0.5613249281386021,1.0215979369787636,0.12005520631532639,0,1,0,1,0,0
0.4861948367166383,2.4906692569840043,1.154126837175983,0.07258027944663649,1.8068435686565676,2.0567467318898034,-0.36506559973848624,0.08754993910262054,0.841402943616949,1.1640135221007732,0,1,0,1,0,1
-0.9009256065246433,-0.5862777731494713,-0.2091187733279644,0.732446856843638,-0.637846908794306,-1.4226372799633555,-0.36506559973848624,-0.6333557171782773,-1.0014660950549725,-0.6629135305237588,0,0,0,1,0,1
-0.1457133132516675,0.6250849032222275,1.7969185174597693,-0.14938724178856286,2.621740394474895,-0.3717212927150074,-0.36506559973848624,0.5314508846699462,0.726779139091309,-1.1848926884164823,1,0,0,1,0,1
0.44780347102696055,-0.7437120050031117,0.30803581149300163,-0.3898874505064358,-0.026674289431587547,-0.045085242624116735,-0.36506559973848624,-0.4158287119372999,-0.6648058352375295,-1.445882267362844,1,1,0,1,0,0
-0.3063026364319551,1.9427439203547918,-0.7816106799690384,1.2535306424004238,0.1770499170226519,-0.840373016758459,-0.36506559973848624,0.09573933171543007,-0.43689983618801254,0.9030239431544116,0,1,0,1,0,0
-0.28004274710687665,-0.1357041638214338,0.18750494958868924,0.29152980752753754,0.7882225363853703,-0.7835667471774345,2.7392337177656487,-0.33411411557444853,-0.24865518281561905,0.12005520631532639,0,1,0,1,0,0
0.12183065312701163,2.128593111128357,0.8082092009914883,-0.054918670887688724,0.5844983299311308,1.2472573903441897,2.7392337177656487,2.2878663820581404,-0.2531831165715697,0.9030239431544116,0,0,0,1,0,0
-0.946663985184258,-0.7364840345306347,-0.6185674549497074,-0.34980408238679034,-0.230398495885827,0.2673492400715176,2.7392337177656487,-0.5070477858580835,-0.29343141662446454,-1.7068718463092056,0,0,0,1,0,0
-0.2900903749862191,-0.6179453187820113,-0.288087269058376,-0.23642078868642405,-0.43412270234006645,-0.4711322644818001,2.7392337177656487,-0.6170964851294876,-0.2533508178217901,1.1640135221007732,0,1,0,1,0,1
-0.6987581252463148,-0.48318884428576747,0.5260601094795214,0.2514464394078921,-1.045295321702785,0.30995394225728606,-0.36506559973848624,-0.2231089908884098,-0.896401261791895,-0.4019239515773971,1,1,0,1,0,1
-0.1986178521849758,2.6220827951367274,0.6421972355311644,-1.2717215491386367,1.195670949293849,-0.20130248397193418,2.7392337177656487,1.0861776251580666,0.9213125893469672,1.1640135221007732,1,0,0,1,0,1
0.48195959290210627,1.1724229672505515,-0.09618788695259388,-0.16932068533330605,0.1770499170226519,-0.8119698819679468,-0.36506559973848624,1.2815872926856167,0.6959221090507562,1.1640135221007732,0,1,0,1,0,0
2.972864971760672,0.5138645075769871,0.09452399897679109,0.37169654376682854,1.3993951557480886,-0.17289934918142155,-0.36506559973848624,1.044872002563531,5.082232159190305,0.9030239431544116,1,1,0,1,0,1
-0.5036846616885889,0.5352321952862474,1.1598268188226892,-0.3097207142671448,-0.230398495885827,-0.9823886907110201,-0.36506559973848624,-0.07330886032125143,0.30274652790904,0.12005520631532639,0,1,0,1,0,1
-0.5153236602539167,-1.2299285437235512,-0.9378851767829056,0.21136307128824658,-1.045295321702785,-0.10189151220514098,-0.36506559973848624,-0.9118548426022162,-0.5448994413299469,0.6420343642080498,0,0,0,1,0,0
-0.5523087424718387,-0.303709302491072,1.0249272531839713,0.05102959880966461,-0.43412270234006645,2.1135530014582677,2.7392337177656487,-0.48654441603185233,-0.4971884356422446,1.1640135221007732,1,1,0,1,0,1
0.18142911749775337,0.13814556745454004,0.2669484437896597,0.5320300162454105,0.5844983299311308,1.1478464185773964,-0.36506559973848624,0.523739704764454,-0.10200043949788354,-0.6629135305237588,1,1,0,1,0,0
0.8551203257780404,2.08924584686881,0.904752640132578,0.732446856843638,1.8068435686565676,-0.07348837741462885,-0.36506559973848624,2.40413184652467,1.5731673489536429,0.6420343642080498,0,0,0,1,0,1
-0.4574653326750351,-0.5685240706764495,-0.5652488766294747,0.33161317564718307,0.1770499170226519,-1.0391949602920445,-0.36506559973848624,-0.4165460309982759,-1.0418820963580877,-0.9239031094701204,0,0,0,1,0,0
-0.001811978910182742,-1.0047772635058918,-1.104134641478509,-0.21786700497772118,-0.230398495885827,0.23894610528100552,2.7392337177656487,-0.7640871160411565,0.21185245028958585,-0.4019239515773971,0,0,0,1,0,1
-0.12640315654101,-0.01237691763479432,-0.3137371864685548,-0.26963734614749935,0.9919467428396097,-0.9113808537347395,-0.36506559973848624,0.27716127755394787,0.8427445536187121,1.1640135221007732,0,0,0,1,0,1
0.05020181342545185,-0.3884572562808653,1.3086200897252542,-0.9109712360618272,-1.045295321702785,-0.9965902581062761,2.7392337177656487,-0.13469941662311563,0.5062519950514894,1.1640135221007732,1,0,0,1,0,1
-0.1560537458613596,0.7652171807573762,0.8103466941090032,1.053113801800802,-0.43412270234006645,2.6674141298761227,-0.36506559973848624,-0.21754976816584568,-1.2597260203943836,1.1640135221007732,0,1,0,1,0,0
1.1366205679386345,1.4161410966193866,1.0588896438289301,0.572113384365056,1.195670949293849,0.43776804881459086,-0.36506559973848624,0.32061885733141166,1.0769393495514938,-0.9239031094701204,1,1,0,1,0,1
-0.07809169348782075,-0.07390501628175512,-1.0484410708054819,1.133280538040093,-1.2490195281570242,-0.9113808537347395,-0.36506559973848624,0.019703511251972197,-0.360679617962843,-0.6629135305237588,0,0,0,1,0,0
-0.19142764439358526,-0.6023148326352797,-0.08526292212973995,0.010946230690019118,2.4180161880225604,1.4602809012730313,-0.36506559973848624,-0.2474978389615944,0.09303611450843595,1.1640135221007732,0,1,0,1,0,0
-1.4823705369193971,0.30014245566893166,-1.40920240919494,0.7725302249632835,-0.8415711152485453,0.5371790205813841,-0.36506559973848624,-0.5595914070745768,-1.3258003129812161,-1.7068718463092056,0,0,0,1,0,1
1.5275610631380858,-0.4547738853658421,-1.2922340358198194,1.213447274285071,-1.2490195281570242,-0.2865118883434705,-0.36506559973848624,-0.9026492479863573,-1.382902588681263,0.12005520631532639,0,1,0,1,0,0
-0.7809525407345183,-0.17152779247564814,-1.1796593982973678,-0.029137137429626373,0.7882225363853703,0.23894610528100552,-0.36506559973848624,-0.057527840979779046,0.19483077339221577,1.1640135221007732,0,0,0,1,0,1
-1.1205034906155686,-0.30461279880013165,-0.9124727586080063,-0.9109712360618272,2.4180161880176385,-1.110202797268325,-0.36506559973848624,-0.5922892009374002,-0.6301755270670178,-0.14093437263103534,0,0,0,1,0,1
-0.06635369019042305,1.0763813095975128,0.9501149940709497,0.0113717316943804,-0.8415711152485453,0.06852729653793227,-0.36506559973848624,-0.3167789049341948,-0.1643853045798705,1.1640135221007732,0,0,0,1,0,0
-0.3944530509361727,-0.914111408891758,-0.3441370885843223,-0.005737363449245043,-0.637846908794306,-0.3575197253197511,-0.36506559973848624,-0.7359323428978478,-0.543641681953294,-1.1848926884164823,0,0,0,1,0,1
-0.2536385726756164,-0.6620811134795742,-0.5840113162165499,0.37169654376682854,1.603119362202328,-0.7977683145726908,-0.36506559973848624,-0.6203244209038796,-0.5182349425449041,-0.6629135305237588,0,0,0,1,0,1
-0.3201540066254031,-1.062375153208443,-0.8352855071421904,-0.6303876592243087,-0.8415711152485453,-1.323226308197167,-0.36506559973848624,-0.7768195293734809,-0.201950384629239,-1.445882267362844,0,0,0,1,0,1
-0.7619069067185273,-0.3618041151636062,-1.1181470963599955,-0.7506377635832452,-0.43412270234006645,0.9632260424390674,-0.36506559973848624,0.17368800300815734,-0.5277100631823565,0.3810447852616881,0,0,0,1,0,0
-0.34310961582325505,-0.7178268357485533,0.2564984774373646,0.0817554286165299,-1.045295321702785,0.29575237486202977,-0.36506559973848624,-0.43274548645865096,-0.6702561258696923,1.1640135221007732,0,0,0,1,0,1
0.9635265355559285,-1.2299285437235514,2.67234069869976,-0.9109712360618272,2.4180161880247546,0.6649931271386889,-0.36506559973848624,2.296593763966682,1.8373806686758754,1.1640135221007732,1,1,0,1,0,0
-0.3771410028813485,-0.8231745053849062,-0.9233977234308601,-0.1606075604557927,-0.637846908794306,0.025922594352163826,2.7392337177656487,-0.6309048770532759,-0.4945890662638284,-0.4019239515773971,0,1,0,1,0,0
-0.18712313872582972,-0.4030938964876313,-1.0484410708054819,0.6121967524847015,-0.230398495885827,0.43776804881459086,2.7392337177656487,-0.07492282820844748,0.4804260025175486,1.1640135221007732,0,0,0,1,0,0
-0.30763346419822707,-0.5898014087548038,-0.8568979375526188,0.051029365168356405,0.5844983299311308,2.2839718101952324,2.7392337177656487,-0.3773325889982536,-0.5353404700673844,1.1640135221007732,0,1,0,1,0,0
-0.4860046784275283,-0.13005731188981112,-0.3089872017629661,0.012653364190254398,-0.637846908794306,-0.5847448036438491,-0.36506559973848624,0.1956857875447552,-0.8752709042641252,-1.445882267362844,0,0,0,1,0,0
1.803968335043329,1.9478034996855258,0.8856339516925835,-0.25681320830470483,2.6217403944612054,1.0200323120200916,-0.36506559973848624,1.4891316076613446,3.0496091558940037,-0.9239031094701204,0,0,0,1,0,1
0.6063728027207037,1.9533148271707896,2.7163968068440933,0.21136307128824658,0.5844983299311308,0.5939852901624083,-0.36506559973848624,0.6466403705450117,-0.4093129805267575,0.12005520631532639,1,1,0,1,0,1
-0.8397006264681874,-0.4994969526642938,-0.3449683359078003,0.9328636974418655,-0.43412270234006645,0.5939852901624083,2.7392337177656487,-0.3087090654982146,-0.22140372965480484,1.1640135221007732,0,1,0,1,0,0
0.7251434926259808,-0.39984130977501664,-1.0484410708054819,0.41177991188647406,-0.637846908794306,-0.05928681001937305,2.7392337177656487,-0.1275860026017701,-0.8395505379671812,-1.1848926884164823,0,0,0,1,0,0
-0.5429652822128581,-0.35028453722309594,-0.3620682808479195,0.05753803083613571,0.5844983299311308,0.18213983569998127,-0.36506559973848624,-0.21934306581828572,-0.7921749347799195,1.1640135221007732,0,0,0,1,0,0
0.4658198086320193,-0.2807604962409574,0.2867796299354924,-0.13442141486309142,-0.637846908794306,-0.42852756229603167,-0.36506559973848624,0.09669575713006477,0.7533597872512416,-0.6629135305237588,0,0,0,0,1,1
-0.5520201722594752,-0.6189391647219769,0.9084338782794091,-0.9911379723011182,-0.230398495885827,-0.5137369666675685,-0.36506559973848624,-0.7275038439313796,-0.36059576733773274,-1.445882267362844,0,1,0,1,0,1
0.6169296629896683,-0.679699291506237,0.5538475200072152,0.812613593082929,-0.8415711152485453,-0.3149150231339827,-0.36506559973848624,-0.40799797885497835,0.4450410387210452,1.1640135221007732,0,0,0,1,0,1
2.0128399702627022,-0.958021329512056,-0.9345601874889935,0.9328636974418655,-0.637846908794306,-0.6415510732248734,-0.36506559973848624,-0.8061100576966682,0.13303286268600018,-0.6629135305237588,0,0,0,1,0,0
-0.8031724470865078,0.40517390159711364,-0.2806060431470739,1.053113801800802,0.3807741234768914,0.1111319987237007,-0.36506559973848624,-0.02261831334561285,-0.36143427358883473,1.1640135221007732,0,1,0,1,0,1
0.13388717501086678,1.661711393421794,2.595034697616303,-2.8349729058058406,-0.637846908794306,-0.3007134557387269,-0.36506559973848624,0.3048976145783539,0.8798903805425297,1.1640135221007732,1,1,0,1,0,1
-0.552669455237293,-0.833564712939092,-0.5355614722195455,-0.10930387366891736,-0.026674289431587547,0.04012416174742014,-0.36506559973848624,-0.5426148559648111,-0.01739515876169422,-0.4019239515773971,0,0,0,1,0,0
-0.1669286181482792,-0.9350273484464884,1.324295039253697,-0.017617625380749593,-0.8415711152485453,1.5312887382493119,2.7392337177656487,-0.5997014979008191,-0.3693162323491933,1.1640135221007732,1,1,0,1,0,0
-0.5697185016208091,-0.6900443242449698,0.22966106385078866,-0.11333358098578195,-1.2490195281570242,-1.820281167031106,-0.36506559973848624,-0.4918047558123431,-0.8019016072927024,-1.445882267362844,0,0,0,1,0,0
-0.5138327141567054,0.1670574493444482,-0.6299674182431203,0.41177991188647406,0.3807741234768914,2.31237494498917,-0.36506559973848624,-0.2703922723244123,0.06628776509828294,-1.7068718463092056,0,1,0,1,0,0
-0.1871952812789206,-0.4773612930923329,0.22538607761575885,-0.5101375548653723,-0.230398495885827,-0.2297056187624463,-0.36506559973848624,0.02723536139222038,0.5908572757876788,-1.445882267362844,0,0,0,1,0,0
0.67945320900176,1.0963485780277307,2.0359614977685188,0.9729470655615109,0.9919467428396097,0.43776804881459086,-0.36506559973848624,1.0704563824050088,-0.33015799042273103,-0.4019239515773971,0,1,0,1,0,0
-0.4122079043693595,-0.24629211205033252,-0.34912457252519036,-0.10930387366891736,-0.637846908794306,1.8863279231307146,-0.36506559973848624,0.16848743981608122,-0.11189481326088685,1.1640135221007732,1,1,0,1,0,1
-0.10607742235834733,-0.7519338214155544,0.07053657621356832,-0.2217866076633367,0.1770499170226519,0.08272886393318807,2.7392337177656487,-0.5095584025714995,0.0605020719656793,1.1640135221007732,1,1,0,1,0,1
0.5063110815836601,-0.26278091969067074,1.7213937606409093,0.010946230690019118,-0.026674289431587547,0.6081868575576647,-0.36506559973848624,0.08509909897761915,0.2529392565935827,-0.9239031094701204,1,1,0,1,0,0
-0.46056746245794267,0.11564850935895524,-0.9400226699004205,1.0130304336811564,-1.045295321702785,-0.2581087535529584,-0.36506559973848624,0.014024735352578723,-0.14325494705210073,0.12005520631532639,0,1,0,1,0,0
-1.112183049492421,-1.1137389183784827,-1.174078166268301,0.6923634887239924,-1.6564679410618321,-0.8261714493632029,-0.36506559973848624,-0.9075509282363601,-1.25519808663843,1.1640135221007732,0,0,0,1,0,0
0.32121733787017204,-0.18426709043338893,1.445775898099127,-2.31388912024638,-1.045295321702785,0.4519696162098472,-0.36506559973848624,-0.013890931437071301,-0.6441785814604208,-0.14093437263103534,1,0,0,1,0,0
0.16584632603012436,-0.07259494663361865,0.8074967032856499,-0.029137137429626373,-0.637846908794306,0.13953513351421282,-0.36506559973848624,-0.1109083344340777,-0.3019003297605945,1.1640135221007732,1,1,0,1,0,1
-1.2473300989493266,-0.8461233116350209,-0.877797870257209,0.8526969612025744,1.603119362202328,-0.9965902581062761,-0.36506559973848624,-0.49132654310502577,-1.196083395935741,-0.9239031094701204,0,0,0,1,0,0
0.0899339999578033,-0.25153239064287836,-0.13300026842090604,-0.18963591839803307,1.603119362202328,-0.8971792863394835,-0.36506559973848624,0.2843942447521227,0.4770719775131407,-0.9239031094701204,0,1,0,1,0,0
1.148491766107655,2.6298980382100927,1.3294012728122047,-0.14144171520420104,0.5844983299311308,0.011721026956907512,-0.36506559973848624,3.276212494906263,1.3534787111649254,0.12005520631532639,1,1,0,1,0,1
1.7214431513415909,-0.1113097634768238,2.6050096654980397,-0.281710552145481,0.1770499170226519,0.39516334662882296,2.7392337177656487,0.22934000682221337,2.5065925076803603,0.3810447852616881,1,1,0,1,0,1
-0.9522189617722554,-0.07462781332900283,-0.6018237588625074,0.4518632800061195,3.640361426743897,-1.2096137690351179,-0.36506559973848624,-0.6014947955532591,-0.6020855676551017,-0.9239031094701204,0,0,0,1,0,0
-1.4730641475706743,-0.7236092121265351,-1.4106274046066163,0.89278032932222,-0.230398495885827,0.3809617792335666,-0.36506559973848624,-0.5842193615014201,-1.2345708328613205,-1.7068718463092056,0,0,0,1,0,1
-0.2995212364414129,0.09391942312607114,1.099977011532272,-1.872972070933319,0.3807741234768914,-0.5705432362485928,-0.36506559973848624,0.5315704378467755,0.0809616244925675,-0.4019239515773971,1,1,0,1,0,1
